5121	1
25137	19
10118	2
15113	19
15114	37
45133	2
5122	11
40112	17
15115	13
130	33
30110	3
131	7
132	13
25138	15
15116	20
35121	1
5123	38
30111	43
25139	10
30112	42
40113	30
30113	14
133	11
45134	6
40114	19
20116	42
30114	12
45135	23
25140	25
30115	3
134	15
30116	6
5124	20
15117	25
30117	17
25141	20
135	38
136	8
40115	4
35122	28
25142	11
5125	44
45136	23
35123	11
40116	41
20117	20
15118	37
15119	34
40117	44
15120	21
25143	41
137	8
10119	32
40118	30
15121	36
10120	1
20118	2
35124	4
25144	7
5126	16
15122	42
5127	7
15123	29
45137	42
20119	31
138	43
45138	2
20120	37
20121	42
40119	10
139	42
15124	24
20122	33
5128	41
40120	9
15125	42
140	18
45139	42
20123	12
20124	24
5129	39
20125	2
25145	18
5130	4
45140	34
20126	15
45141	20
15126	9
5131	15
10121	7
15127	41
25146	12
30118	37
141	8
40121	36
5132	43
35125	19
45142	43
35126	42
10122	29
10123	13
10124	10
142	8
40122	1
25147	35
40123	38
15128	16
20127	32
5133	39
25148	15
15129	30
40124	43
30119	2
15130	15
15131	19
10125	32
10126	44
10127	26
30120	35
20128	37
143	5
144	15
40125	10
5134	12
35127	33
15132	43
15133	9
10128	15
35128	10
10129	40
25149	25
5135	10
45143	38
25150	16
20129	30
10130	29
45144	29
30121	7
35129	40
5136	7
10131	42
10132	14
25151	15
145	31
20130	31
20131	2
45145	41
5137	28
15134	41
35130	23
5138	38
30122	25
30123	7
35131	19
40126	44
25152	19
146	8
20132	13
45146	7
10133	32
20133	21
30124	11
45147	33
147	24
40127	13
15135	24
15136	12
25153	18
40128	17
35132	39
30125	14
30126	12
148	8
5139	14
149	8
30127	30
40129	40
25154	5
35133	7
25155	3
150	7
15137	21
25156	3
5140	24
15138	42
151	11
5141	10
10134	24
30128	41
30129	27
5142	25
25157	32
5143	41
35134	2
40130	20
35135	20
40131	19
20134	44
30130	36
10135	24
35136	11
30131	42
10136	2
15139	30
15140	39
15141	43
45148	38
25158	18
152	7
40132	7
10137	42
10138	11
5144	13
35137	31
15142	42
35138	43
20135	2
5145	33
15143	7
5146	20
15144	31
40133	12
5147	1
5148	39
153	8
40134	41
154	37
15145	36
45149	2
25159	21
35139	9
5149	15
25160	38
35140	22
40135	20
20136	42
5150	16
25161	43
10139	12
35141	31
10140	13
30132	13
35142	43
5151	18
10141	20
10142	12
15146	31
30133	42
5152	36
155	8
30134	26
45150	16
20137	27
20138	19
40136	41
35143	13
35144	1
5153	43
40137	39
40138	36
5154	34
5155	41
25162	33
35145	14
30135	31
30136	40
5156	10
20139	14
156	8
20140	17
35146	6
20141	34
157	37
45151	21
20142	32
40139	44
10143	2
5157	25
35147	28
158	20
10144	39
159	37
20143	13
10145	41
160	8
5158	15
10146	15
10147	31
35148	31
20144	19
35149	24
10148	15
5159	13
45152	39
45153	20
35150	6
30137	22
45154	43
45155	31
30138	43
45156	18
15147	33
10149	27
35151	14
5160	11
30139	20
45157	20
161	8
5161	20
15148	32
15149	42
30140	2
162	8
15150	18
30141	39
40140	17
45158	18
40141	35
15151	14
30142	40
35152	28
35153	40
25163	32
45159	25
5162	18
25164	40
40142	10
40143	20
5163	5
163	8
25165	2
40144	24
35154	37
45160	17
45161	7
20145	30
164	8
45162	38
10150	41
10151	15
165	8
20146	23
166	1
167	8
40145	15
30143	31
20147	34
35155	40
5164	36
168	36
25166	21
25167	37
5165	21
25168	9
20148	11
30144	21
10152	26
15152	28
5166	34
5167	14
15153	18
20149	25
45163	18
35156	22
40146	10
20150	19
35157	21
35158	18
40147	29
5168	28
30145	2
40148	24
169	20
40149	22
40150	1
45164	21
40151	37
170	3
45165	34
15154	16
10153	26
45166	6
40152	43
5169	43
25169	21
25170	28
35159	13
15155	36
40153	31
45167	42
45168	35
5170	35
10154	1
25171	24
15156	23
20151	26
10155	30
35160	6
35161	39
5171	19
25172	5
15157	4
10156	5
20152	13
171	36
172	8
45169	5
40154	41
15158	5
45170	21
15159	29
35162	6
45171	32
30146	13
20153	44
20154	2
20155	22
40155	42
15160	4
35163	11
15161	7
30147	7
173	11
25173	41
174	4
35164	29
5172	22
20156	41
20157	16
15162	12
45172	14
175	8
35165	31
45173	14
30148	15
25174	12
15163	15
15164	18
45174	37
15165	28
35166	42
35167	6
30149	36
15166	38
30150	40
20158	31
30151	40
30152	4
176	12
30153	31
177	8
10157	9
10158	29
5173	43
5174	10
35168	28
15167	10
25175	9
15168	19
45175	38
5175	9
30154	5
35169	41
10159	31
15169	20
40156	39
25176	28
45176	29
10160	42
45177	23
30155	15
45178	38
20159	37
10161	30
25177	3
40157	17
10162	1
5176	4
25178	19
10163	44
40158	42
40159	5
30156	44
20160	41
20161	7
178	28
15170	15
25179	9
15171	11
179	30
10164	15
45179	40
40160	6
40161	32
35170	43
15172	31
5177	5
30157	1
10165	31
20162	34
5178	31
10166	4
35171	31
10167	13
25180	38
25181	43
15173	3
40162	23
40163	28
30158	41
35172	38
10168	22
5179	18
30159	24
30160	16
40164	30
40165	5
30161	12
35173	28
20163	32
30162	27
15174	37
25182	41
30163	30
15175	26
5180	38
10169	5
20164	39
45180	43
30164	44
20165	34
20166	30
25183	2
45181	12
45182	38
40166	31
180	8
35174	30
10170	13
25184	3
15176	37
15177	15
40167	44
15178	11
30165	30
5181	15
5182	3
15179	23
40168	21
45183	28
25185	41
45184	7
40169	2
40170	18
25186	26
181	30
182	8
10171	9
30166	24
5183	38
183	8
184	11
20167	41
35175	38
25187	30
185	8
25188	20
35176	2
35177	23
40171	12
15180	15
186	8
15181	14
10172	26
40172	26
10173	7
10174	38
40173	12
187	19
25189	29
25190	24
15182	29
15183	12
10175	39
40174	1
35178	35
25191	39
20168	42
30167	39
40175	44
15184	29
20169	35
45185	21
5184	41
15185	41
35179	24
45186	41
30168	2
15186	16
35180	19
20170	2
30169	11
188	8
45187	14
25192	14
35181	1
25193	37
40176	3
35182	11
25194	21
30170	7
40177	12
35183	1
5185	3
40178	27
40179	11
10176	42
35184	11
189	8
190	11
20171	18
20172	20
5186	31
30171	17
25195	14
25196	12
25197	42
15187	28
25198	19
15188	18
20173	11
15189	38
35185	3
30172	2
25199	43
5187	20
20174	35
191	8
25200	38
25201	17
10177	24
25202	3
40180	19
45188	13
15190	43
45189	43
40181	5
45190	35
35186	26
15191	20
40182	14
25203	21
15192	26
35187	11
20175	25
20176	10
5188	44
40183	32
5189	38
30173	31
45191	31
20177	3
20178	41
25204	26
192	8
35188	15
30174	44
5190	41
35189	29
15193	16
45192	36
35190	10
15194	21
45193	20
30175	42
5191	2
40184	1
193	8
20179	7
30176	36
25205	41
10178	44
15195	35
20180	1
45194	29
35191	25
15196	31
5192	12
20181	31
10179	2
5193	43
25206	39
20182	41
5194	28
30177	33
20183	30
25207	40
20184	22
25208	5
45195	6
194	8
5195	10
35192	12
5196	32
30178	44
5197	18
25209	31
45196	36
15197	43
15198	9
15199	14
45197	26
25210	6
35193	28
10180	32
40185	42
25211	18
40186	12
40187	22
45198	27
40188	36
10181	44
20185	32
20186	37
15200	5
10182	12
20187	15
15201	31
30179	27
5198	37
195	40
15202	33
30180	29
40189	25
15203	36
35194	22
30181	29
15204	12
10183	39
45199	25
196	8
45200	41
10184	41
25212	41
197	8
25213	32
35195	43
30182	15
15205	1
5199	1
15206	15
45201	22
10185	20
40190	44
35196	5
15207	6
20188	21
15208	28
5200	25
40191	5
198	42
199	4
30183	5
10186	31
15209	20
10187	44
35197	2
5201	7
10188	11
10189	13
5202	42
15210	17
15211	41
45202	31
10190	3
25214	23
15212	38
25215	26
25216	35
5203	10
200	8
10191	25
201	7
5204	42
10192	42
20189	30
20190	25
45203	2
30184	43
30185	5
40192	12
45204	28
15213	41
202	16
25217	29
25218	30
10193	7
15214	40
35198	2
20191	11
30186	26
45205	25
15215	30
15216	24
203	12
204	40
20192	30
25219	20
30187	15
30188	22
15217	28
5205	1
40193	17
10194	12
25220	12
40194	42
20193	23
25221	18
20194	24
205	8
5206	26
30189	17
206	8
45206	32
45207	43
35199	31
207	23
208	8
20195	32
30190	19
40195	39
5207	2
30191	12
5208	42
45208	18
209	26
5209	15
20196	38
35200	41
15218	29
5210	25
25222	28
5211	19
25223	39
40196	32
45209	24
210	30
5212	33
45210	22
10195	2
45211	26
30192	26
35201	10
211	8
20197	7
30193	43
25224	21
40197	41
35202	16
35203	21
212	40
10196	41
35204	1
25225	29
213	44
40198	41
15219	36
45212	22
10197	28
10198	25
45213	3
30194	39
30195	34
40199	13
25226	41
25227	1
214	26
215	8
20198	26
45214	11
40200	15
15220	7
15221	30
45215	2
20199	31
25228	4
30196	20
15222	20
25229	26
30197	20
45216	40
30198	36
216	7
30199	43
10199	39
30200	15
30201	14
35205	42
25230	4
10200	35
35206	9
30202	25
10201	31
20200	21
45217	2
45218	16
25231	1
20201	30
45219	44
5213	17
25232	15
217	8
10202	3
15223	15
40201	21
40202	27
35207	41
40203	23
15224	42
35208	31
25233	12
5214	19
10203	35
25234	43
25235	15
5215	10
5216	19
20202	38
218	11
10204	4
25236	19
40204	28
219	35
40205	15
220	30
5217	31
35209	3
15225	42
10205	38
45220	24
5218	5
45221	28
35210	28
25237	7
20203	41
221	8
222	44
15226	38
35211	22
25238	19
10206	43
15227	29
5219	42
15228	41
15229	44
25239	23
40206	3
30203	31
20204	20
45222	12
5220	40
30204	36
15230	11
35212	14
30205	43
25240	18
5221	30
30206	15
20205	16
30207	36
20206	17
10207	37
30208	5
45223	5
35213	43
15231	19
35214	21
25241	18
30209	19
25242	38
223	8
20207	28
15232	44
45224	21
35215	24
45225	40
35216	42
224	33
10208	30
35217	24
15233	44
15234	33
225	39
5222	23
10209	17
10210	31
226	8
45226	12
15235	7
40207	17
30210	23
20208	36
45227	4
227	39
10211	41
40208	22
10212	14
45228	29
228	33
35218	14
35219	31
40209	25
229	7
35220	11
230	13
15236	36
231	8
5223	36
45229	36
5224	6
25243	42
20209	39
5225	19
10213	39
20210	2
45230	17
30211	17
232	43
233	11
30212	40
20211	12
45231	6
20212	14
30213	37
20213	1
45232	18
30214	44
234	8
10214	39
45233	7
45234	19
35221	14
15237	38
45235	13
30215	12
15238	21
30216	17
10215	40
40210	15
25244	38
10216	32
10217	16
30217	39
30218	24
25245	2
5226	25
45236	25
15239	43
40211	14
15240	43
5227	18
235	31
35222	36
30219	34
40212	34
236	8
30220	18
20214	2
237	42
35223	26
20215	24
10218	6
20216	39
40213	12
30221	41
15241	27
45237	10
40214	26
20217	31
10219	31
45238	37
30222	7
30223	29
30224	10
15242	31
10220	3
10221	41
35224	28
35225	27
10222	42
238	8
15243	10
239	8
40215	24
240	24
5228	23
15244	32
25246	18
20218	18
30225	33
5229	38
40216	17
30226	11
40217	19
5230	12
10223	34
30227	1
5231	12
40218	21
15245	4
15246	21
45239	7
35226	17
241	11
10224	40
15247	44
5232	39
20219	21
40219	3
5233	40
10225	43
40220	13
45240	4
10226	28
45241	23
35227	42
35228	16
10227	41
15248	22
15249	28
30228	15
10228	31
5234	21
20220	36
20221	27
5235	16
45242	24
30229	14
10229	17
45243	5
15250	11
5236	43
25247	33
30230	43
5237	15
10230	42
10231	31
10232	19
242	5
15251	23
15252	4
30231	21
35229	31
35230	18
20222	32
40221	42
243	8
40222	1
15253	16
20223	19
15254	28
10233	18
244	11
5238	10
10234	37
25248	18
5239	31
35231	22
20224	11
45244	25
35232	15
30232	40
25249	37
30233	39
45245	6
15255	7
40223	1
15256	1
15257	38
30234	20
15258	6
30235	11
5240	11
45246	41
20225	2
15259	26
15260	12
245	8
35233	42
35234	29
30236	5
246	41
45247	42
247	8
40224	38
5241	13
35235	16
15261	11
5242	15
20226	7
248	7
10235	18
249	8
250	32
45248	1
20227	4
5243	11
10236	9
251	8
45249	18
45250	13
25250	12
5244	42
25251	13
20228	6
15262	28
40225	27
252	40
40226	41
5245	5
45251	6
15263	32
30237	1
25252	31
45252	21
40227	13
10237	32
35236	40
30238	23
20229	36
15264	10
5246	20
15265	19
40228	25
45253	31
10238	22
20230	4
5247	21
40229	40
15266	6
25253	43
30239	40
25254	32
40230	4
25255	31
253	15
10239	25
45254	41
254	32
20231	34
15267	41
20232	15
40231	19
40232	40
40233	8
10240	20
5248	31
35237	33
20233	21
20234	36
10241	20
40234	41
30240	3
30241	18
15268	21
20235	37
45255	29
40235	4
20236	25
5249	23
40236	21
40237	41
255	15
15269	44
20237	35
30242	24
40238	5
256	36
257	8
5250	2
35238	43
25256	19
10242	21
258	8
40239	37
40240	9
40241	11
259	1
260	12
5251	44
35239	31
40242	3
10243	42
5252	14
40243	43
5253	32
10244	15
261	8
15270	18
15271	15
40244	29
5254	15
45256	12
262	30
25257	21
10245	33
5255	40
15272	5
45257	42
40245	43
35240	11
40246	33
40247	27
5256	26
5257	10
10246	28
25258	39
30243	37
25259	1
40248	39
35241	31
5258	13
5259	8
25260	39
35242	15
35243	35
45258	29
25261	31
15273	42
5260	13
5261	38
30244	32
25262	20
263	8
45259	13
45260	32
15274	9
40249	10
40250	26
264	3
25263	34
15275	24
5262	11
30245	22
20238	35
30246	14
20239	40
40251	42
35244	18
10247	41
10248	11
15276	4
10249	4
35245	42
25264	7
45261	35
35246	43
35247	17
20240	5
30247	39
35248	19
30248	9
10250	27
5263	7
10251	3
15277	16
20241	1
20242	30
40252	9
20243	16
25265	25
45262	25
30249	25
265	8
266	16
25266	15
30250	3
30251	29
20244	33
40253	28
35249	2
15278	15
30252	33
25267	4
35250	11
30253	29
25268	37
5264	42
30254	27
35251	12
5265	42
15279	1
30255	34
267	24
30256	18
30257	27
30258	36
35252	35
45263	26
35253	4
25269	6
40254	7
40255	43
25270	3
40256	36
5266	29
5267	11
45264	37
268	21
35254	38
15280	27
35255	29
20245	30
5268	42
269	23
35256	26
35257	31
20246	42
10252	24
35258	26
10253	36
45265	10
270	43
30259	17
10254	41
25271	2
45266	7
5269	36
15281	16
40257	11
20247	37
15282	15
40258	29
35259	9
20248	7
10255	15
20249	3
25272	15
5270	9
35260	24
15283	34
15284	26
20250	25
271	40
45267	10
272	8
15285	42
25273	23
25274	39
15286	42
15287	12
5271	15
35261	18
5272	7
30260	31
45268	29
45269	30
15288	12
35262	29
30261	24
15289	4
40259	13
5273	25
5274	31
40260	14
15290	25
25275	31
40261	31
45270	24
25276	31
20251	29
45271	32
35263	43
30262	2
10256	34
273	6
5275	43
20252	11
35264	31
20253	7
30263	31
30264	13
30265	33
25277	16
35265	10
15291	9
35266	40
15292	39
15293	15
30266	10
40262	12
10257	41
35267	38
40263	2
35268	15
35269	37
45272	1
20254	11
15294	34
35270	39
30267	11
40264	25
30268	37
274	40
35271	36
15295	40
15296	33
25278	40
30269	14
20255	42
30270	35
30271	21
5276	37
25279	5
45273	26
20256	10
40265	34
10258	26
20257	26
15297	22
15298	26
15299	1
275	8
40266	12
15300	13
30272	19
45274	21
15301	32
5277	3
15302	36
5278	30
45275	40
35272	14
15303	6
40267	20
20258	39
20259	15
276	7
277	8
20260	16
20261	40
40268	43
20262	31
278	8
20263	31
35273	40
5279	32
20264	1
45276	36
30273	35
25280	5
279	18
10259	22
5280	24
25281	39
25282	15
25283	40
45277	40
40269	1
25284	1
40270	5
10260	22
10261	2
25285	42
30274	5
10262	30
5281	40
45278	2
10263	38
20265	36
10264	14
15304	15
15305	12
5282	35
280	15
281	22
45279	36
20266	21
30275	1
45280	34
40271	2
10265	42
5283	43
20267	3
282	8
283	39
5284	23
5285	42
20268	28
25286	5
5286	2
45281	4
5287	14
30276	20
10266	42
10267	19
15306	7
35274	37
10268	41
284	8
45282	14
10269	14
20269	7
10270	16
35275	24
25287	9
35276	13
40272	34
10271	32
40273	41
30277	7
15307	25
10272	37
40274	43
15308	16
30278	27
35277	31
25288	43
25289	37
35278	11
10273	39
10274	12
285	8
286	23
45283	31
5288	41
15309	41
30279	4
20270	26
5289	2
35279	11
10275	4
25290	9
15310	36
5290	31
35280	28
40275	6
10276	25
15311	3
20271	39
287	40
5291	31
35281	31
20272	12
35282	36
15312	42
35283	31
10277	37
15313	11
288	26
45284	35
35284	41
40276	42
45285	14
10278	37
45286	36
