499	3	-61
446	2	60
99	7	-82
146	3	-79
246	8	46
345	6	88
500	1	43
197	4	-30
296	5	46
247	1	-40
147	6	-53
148	7	40
149	4	69
346	6	72
198	4	76
399	6	92
50	6	-28
100	8	-26
447	4	-9
400	8	-71
297	1	-74
448	4	-94
449	6	96
248	7	-6
298	6	-66
299	4	-86
199	4	35
347	7	-73
348	4	-1
349	6	-94
300	4	-90
350	4	-38
249	5	4
200	2	17
450	3	81
150	6	16
250	1	4
