18065	8	1914
18066	30	1066
8068	31	4340
14067	4	2275
6057	3	3599
2057	28	4811
16058	20	2540
10050	16	4733
12061	6	1374
8069	16	1657
8070	12	2382
2058	25	13
16059	10	4737
12062	24	1602
14068	30	2032
12063	8	2811
12064	4	4147
12065	8	371
6058	22	2439
4061	17	892
8071	5	4061
2059	28	2782
6059	4	2307
12066	1	1543
16060	20	2811
12067	31	683
4062	10	1294
14069	13	2794
2060	25	900
10051	15	3323
8072	30	530
16061	16	3050
16062	6	4665
10052	26	1108
8073	27	3316
16063	26	1884
6060	29	1474
18067	4	4369
4063	1	3363
4064	10	552
18068	6	1052
4065	2	2379
4066	22	2752
4067	31	1466
61	7	2193
12068	24	3834
4068	8	3208
18069	21	4861
4069	11	1618
10053	25	4621
10054	18	2280
2061	21	772
10055	20	1985
2062	18	1837
18070	26	1780
14070	14	3181
8074	28	4268
4070	32	3509
8075	12	3330
62	28	993
63	30	3113
16064	25	2953
2063	28	170
10056	20	3816
6061	14	4163
6062	29	738
64	7	4158
2064	16	4092
8076	1	3349
12069	6	2674
8077	30	954
65	15	2366
18071	9	4834
12070	31	1669
10057	15	3420
10058	16	230
12071	30	314
8078	2	4041
16065	19	2475
6063	26	971
6064	24	1482
4071	10	4587
66	29	4172
4072	31	830
67	1	2667
10059	16	1417
4073	10	296
10060	30	319
8079	15	2794
6065	10	1982
8080	1	3299
16066	16	4464
4074	10	2926
18072	28	187
2065	2	2341
12072	11	406
18073	31	3253
12073	27	3195
2066	9	2340
8081	25	4317
16067	28	2059
12074	32	3210
2067	30	2773
68	16	3560
16068	32	4268
10061	6	4468
2068	22	3286
69	9	2504
16069	22	513
18074	30	3703
12075	17	1189
8082	26	4033
12076	19	15
8083	19	431
10062	16	3044
8084	32	3304
2069	30	3574
12077	30	686
12078	30	3898
70	26	757
2070	29	394
2071	25	352
16070	1	1029
71	23	1552
4075	30	1509
72	7	4406
2072	3	1750
4076	19	448
2073	29	2437
6066	20	2705
18075	4	3906
10063	12	1572
6067	8	1885
4077	31	2634
12079	15	3922
16071	8	4947
73	7	1009
10064	31	1382
74	7	4982
18076	5	241
14071	10	515
4078	10	481
12080	32	4370
6068	17	206
75	7	4117
6069	1	2450
14072	13	517
12081	10	4835
2074	25	1511
4079	23	1962
12082	13	2335
10065	17	1978
2075	13	1376
10066	29	3182
2076	24	2541
8085	11	360
16072	10	4250
76	23	934
12083	20	4540
18077	26	3259
12084	16	1199
16073	27	1317
10067	6	4433
12085	16	4808
10068	13	4117
18078	8	3889
8086	20	3871
2077	24	2070
14073	22	1412
12086	32	2228
16074	4	4406
6070	24	2140
6071	25	139
77	7	3474
10069	23	4409
8087	14	2650
8088	5	3676
8089	9	4025
4080	9	3844
10070	26	551
14074	29	3059
12087	8	2275
4081	21	882
16075	28	378
2078	31	4342
6072	27	2524
12088	2	4844
12089	6	3252
18079	21	1296
12090	30	3877
16076	18	4236
18080	30	4879
2079	16	2597
14075	31	1679
14076	18	4455
6073	29	1840
6074	22	4251
2080	23	1454
12091	22	3737
18081	10	2559
2081	21	1927
8090	8	1853
14077	18	1557
78	1	3393
79	5	3465
14078	20	4650
4082	9	3981
80	7	4644
16077	6	4165
16078	3	2617
2082	6	676
8091	15	3754
16079	31	425
18082	25	227
6075	15	2872
2083	31	2388
16080	29	3596
2084	26	3391
2085	28	3491
14079	20	4579
14080	11	4413
10071	26	1558
81	12	4686
82	7	1585
18083	1	2339
14081	32	4030
12092	22	4080
10072	8	337
2086	8	2171
4083	25	1769
16081	25	273
16082	26	1900
6076	22	1103
2087	12	4739
6077	11	2841
16083	6	419
6078	8	1960
8092	29	2481
10073	18	3463
6079	27	1615
12093	6	255
12094	28	3458
8093	12	4486
10074	32	25
10075	16	3881
14082	2	4630
14083	14	4854
8094	8	4340
8095	2	1053
18084	4	2982
16084	22	4613
10076	3	270
14084	23	3049
6080	13	4422
4084	30	4642
8096	14	2950
4085	31	1976
14085	13	3523
10077	29	426
2088	27	3421
2089	15	3533
16085	24	2350
10078	18	3272
83	7	901
18085	14	4230
14086	15	4253
8097	13	4152
14087	8	201
16086	28	2318
12095	29	256
2090	6	3662
2091	28	1406
16087	25	3003
10079	25	3964
2092	10	3208
16088	8	2175
84	28	3510
10080	23	4331
4086	2	282
12096	5	3818
14088	5	2521
8098	24	3641
12097	19	1219
4087	26	2701
2093	14	1157
16089	28	1170
18086	1	1441
85	23	219
2094	11	2572
6081	6	54
6082	12	4501
14089	6	4181
14090	23	2357
12098	31	1043
18087	12	3918
16090	20	1212
8099	26	1767
10081	17	3286
6083	27	2683
12099	11	1806
6084	23	2794
18088	8	2502
4088	5	2231
2095	26	140
2096	31	689
2097	11	4940
12100	17	2240
10082	18	1755
6085	29	130
8100	22	1114
18089	22	691
18090	14	2975
2098	9	2169
16091	14	4665
12101	19	4747
2099	12	4692
6086	19	154
6087	21	3415
16092	22	2768
16093	17	504
10083	16	756
86	7	1810
18091	20	3528
14091	28	113
2100	1	1199
2101	1	2943
4089	4	1663
6088	12	3426
16094	28	2790
6089	27	2762
14092	23	3871
10084	19	2779
4090	16	1849
4091	28	2347
12102	18	324
2102	31	574
87	7	2199
4092	6	524
6090	2	4851
6091	10	2411
16095	5	3525
18092	26	2155
12103	10	4268
2103	20	2562
14093	1	3196
6092	5	4319
10085	9	2985
10086	3	229
6093	31	943
18093	32	2859
8101	12	245
10087	20	2115
10088	26	3621
12104	10	4937
12105	29	980
4093	2	3681
8102	2	2103
18094	21	546
10089	3	4101
88	7	2861
4094	3	404
2104	25	11
2105	16	3194
16096	10	1729
10090	30	171
16097	2	1143
14094	20	3515
12106	31	4110
12107	20	712
89	7	3195
18095	3	3481
4095	13	942
10091	24	3137
2106	18	3480
6094	30	1292
6095	22	57
2107	30	3573
90	7	1521
8103	8	4728
8104	32	674
2108	23	4526
2109	31	4803
6096	23	2765
18096	17	1946
8105	32	646
2110	10	3496
2111	4	4142
18097	6	1366
4096	3	148
8106	3	4775
16098	22	3704
14095	24	2194
18098	16	2172
14096	3	753
2112	30	2388
4097	20	3987
10092	9	3228
10093	23	1922
8107	19	1183
8108	1	613
8109	32	1710
12108	23	436
16099	18	1503
16100	16	1265
14097	26	1813
10094	15	3045
2113	2	4306
18099	23	1543
2114	20	365
2115	1	1088
12109	9	4526
6097	20	4047
10095	5	1367
8110	2	3420
91	22	3586
8111	16	215
92	6	723
10096	26	586
18100	15	2794
8112	1	4859
10097	6	4190
6098	3	4412
93	23	945
94	7	1050
12110	1	330
10098	23	2072
4098	20	4790
12111	28	4197
6099	31	4862
16101	16	4049
12112	14	3346
18101	15	3076
4099	16	3356
95	7	120
12113	10	952
6100	10	4182
12114	26	4264
14098	4	4751
14099	12	427
14100	9	3662
2116	16	1484
6101	25	2769
6102	18	1240
10099	31	2850
96	30	2482
18102	19	3339
10100	28	4592
14101	5	4248
12115	23	910
16102	19	507
2117	2	2452
6103	29	1053
97	7	2419
8113	10	3645
4100	5	4217
12116	20	3354
4101	31	2465
18103	9	3051
6104	18	1866
6105	9	2773
16103	15	2977
18104	15	166
4102	31	221
14102	30	3319
14103	22	4581
10101	12	1937
10102	8	2558
4103	31	4842
4104	26	2281
12117	22	394
8114	5	3532
6106	19	4189
98	1	964
16104	20	4013
8115	20	2926
4105	13	304
12118	3	4890
8116	32	1825
10103	8	768
6107	20	3153
16105	30	1537
99	20	4278
4106	5	4838
8117	20	2031
4107	8	511
2118	11	772
12119	6	154
10104	22	3675
18105	23	3728
2119	9	535
14104	16	1094
100	26	3263
18106	5	543
6108	5	2552
18107	18	1890
101	7	1644
102	29	1247
18108	5	2449
8118	20	1731
10105	1	2839
10106	25	3066
16106	30	2940
4108	16	4826
16107	2	1709
2120	32	3080
18109	11	1004
18110	23	1843
16108	10	423
18111	24	2059
14105	26	4291
8119	30	2125
18112	1	1957
16109	5	716
103	9	4935
6109	29	3613
12120	12	4357
8120	23	241
16110	21	507
8121	28	3167
16111	22	2186
6110	21	3346
12121	32	3579
2121	17	11
12122	12	3146
12123	26	4544
2122	2	600
8122	32	4320
104	30	3632
2123	14	717
8123	2	2903
16112	13	3445
12124	5	3802
12125	9	4833
16113	14	2064
8124	23	3358
14106	9	3527
14107	30	245
16114	13	737
2124	17	2463
4109	24	3883
10107	1	3457
12126	23	4226
14108	23	2822
6111	3	906
6112	22	1099
10108	31	2214
4110	2	4953
16115	18	3003
2125	18	633
2126	24	4177
105	20	1186
12127	1	2406
18113	30	686
2127	25	4422
16116	8	2268
2128	3	629
8125	18	1224
16117	26	999
106	6	3143
8126	32	2397
2129	20	4149
14109	9	3940
107	28	637
16118	21	3739
8127	8	3095
16119	9	132
12128	11	3230
18114	24	3015
6113	18	3622
108	16	401
10109	13	1962
10110	1	1823
8128	28	3293
2130	27	3749
4111	15	4061
16120	18	2163
2131	20	3610
18115	16	4331
4112	3	3718
2132	25	2585
2133	32	4570
4113	20	4586
4114	20	2739
6114	19	1591
12129	28	1563
4115	20	4120
12130	1	2987
2134	10	4852
6115	30	246
12131	13	3215
2135	31	1975
16121	2	1671
10111	31	2209
8129	10	4430
16122	31	2121
16123	4	3758
14110	20	2696
6116	6	169
18116	11	1457
12132	17	3838
109	3	251
6117	31	3111
8130	12	1658
18117	23	2232
4116	16	3599
10112	25	672
6118	29	4976
110	24	4369
4117	13	436
4118	1	3117
8131	24	4214
10113	25	226
6119	18	3109
16124	11	3887
16125	15	532
18118	15	1756
14111	13	4262
18119	25	1017
4119	15	3983
10114	20	830
4120	1	3255
18120	13	4776
14112	15	3897
111	7	3359
14113	15	398
2136	32	2234
2137	9	4643
18121	28	2739
112	32	50
8132	9	4369
6120	22	1045
2138	15	448
113	1	4995
4121	28	4105
2139	11	3914
18122	32	3113
114	18	47
12133	28	4650
18123	6	2012
4122	23	1507
4123	17	464
2140	25	2051
16126	9	826
8133	27	3047
10115	8	3974
4124	8	2790
8134	31	2325
2141	12	3100
10116	22	2412
4125	32	2764
8135	10	4347
8136	15	1548
18124	3	3970
2142	32	4045
6121	23	1200
12134	11	4539
16127	16	4135
2143	32	812
8137	26	4861
8138	13	2464
14114	18	4567
4126	9	2453
14115	4	3525
18125	23	4959
14116	14	2526
115	7	3653
14117	10	244
10117	30	2647
4127	16	4365
10118	31	514
14118	13	2949
116	7	1982
8139	31	2198
8140	30	1714
14119	24	1469
14120	31	3945
16128	13	801
117	29	2706
4128	15	4653
10119	12	3346
8141	14	27
12135	11	3258
8142	19	475
14121	27	3106
18126	30	260
6122	8	2159
8143	22	1532
2144	5	782
16129	13	4183
16130	1	3134
16131	16	2514
6123	16	739
4129	31	3697
16132	10	729
14122	2	4384
2145	30	3740
16133	15	2443
12136	3	930
16134	23	1822
18127	26	3120
10120	29	4293
12137	23	1334
8144	9	1549
10121	30	948
16135	16	2581
12138	1	1338
12139	30	3765
8145	30	3152
2146	11	366
2147	11	2948
18128	4	2943
118	7	3627
12140	25	2052
18129	5	1704
18130	26	1011
16136	2	4953
10122	32	174
12141	23	4586
119	30	2578
16137	5	295
120	7	920
2148	8	1045
4130	3	172
10123	20	4375
14123	2	4975
10124	28	543
121	6	3480
4131	12	2670
2149	20	2667
16138	31	832
18131	8	2936
12142	28	2509
2150	8	3973
14124	10	1635
4132	19	2707
14125	11	3316
2151	9	371
14126	6	2856
4133	1	3870
16139	1	4633
10125	24	4994
12143	20	1215
14127	27	3080
14128	19	2297
16140	22	948
18132	8	2556
6124	31	465
8146	30	2542
8147	2	3292
12144	10	4076
4134	22	2226
4135	24	2766
122	9	3833
123	1	3957
10126	21	304
16141	30	1531
14129	22	3699
10127	10	1848
12145	4	3213
4136	4	2115
14130	31	846
8148	21	584
124	7	1096
8149	16	647
125	7	4643
8150	28	2232
126	7	4230
12146	31	2498
18133	2	4350
2152	6	1418
127	8	2865
10128	19	1753
6125	19	4675
14131	5	457
18134	11	2402
128	25	4468
16142	3	4533
6126	14	141
14132	17	714
129	7	2430
18135	25	2266
130	12	3181
10129	15	4082
6127	12	2974
10130	17	2043
10131	8	3400
2153	23	1578
6128	5	3710
16143	32	115
2154	14	3608
6129	12	2168
14133	10	654
10132	11	53
16144	29	2074
10133	20	3154
131	15	176
16145	30	118
132	7	1890
16146	28	1948
4137	19	3026
16147	15	4451
12147	29	1666
4138	14	2444
4139	14	820
18136	32	34
18137	23	2020
8151	5	4399
4140	16	1270
10134	32	1001
4141	10	600
16148	2	3344
18138	19	516
4142	12	2120
6130	28	2879
10135	31	1231
6131	4	4418
133	26	4049
2155	28	2197
12148	14	3351
10136	9	579
18139	23	774
134	1	453
14134	26	2659
135	7	208
2156	26	393
18140	16	961
136	7	3438
8152	17	495
137	7	4748
16149	16	4644
138	7	3194
4143	29	4251
16150	25	2043
4144	16	3391
4145	8	3917
139	7	52
8153	26	2382
18141	9	3007
6132	3	430
10137	27	1007
4146	1	3943
18142	24	2505
12149	3	4202
8154	26	1855
6133	2	2386
14135	29	236
16151	22	4562
14136	23	4928
4147	5	4851
4148	25	4194
2157	4	3600
14137	18	1366
10138	23	3275
12150	3	2213
6134	30	373
16152	3	3727
16153	29	4132
10139	20	777
8155	6	4595
8156	22	520
2158	32	1719
16154	8	2480
16155	8	1044
18143	2	49
4149	26	3261
12151	16	2707
16156	20	2028
16157	17	4863
6135	4	4003
2159	1	1488
6136	19	901
10140	23	3995
14138	31	2395
16158	30	4623
4150	12	3496
2160	3	1566
18144	1	3819
12152	14	4622
18145	2	1268
6137	2	2068
6138	5	921
10141	10	3576
16159	12	1466
18146	20	48
12153	18	3772
2161	13	4274
140	9	4645
2162	20	3960
12154	16	148
4151	12	3409
10142	26	4779
2163	31	1102
14139	5	4730
8157	31	3623
16160	11	1017
8158	20	2715
2164	29	2271
2165	13	4452
141	7	2295
14140	19	1396
6139	12	2137
8159	28	24
2166	30	4627
10143	18	4834
8160	32	4989
8161	17	4039
12155	23	69
16161	17	3878
142	26	4200
10144	4	4940
143	16	1569
16162	23	636
8162	6	3090
6140	10	1922
12156	26	763
4152	25	2200
14141	16	369
4153	24	219
144	7	3782
2167	12	3672
145	7	368
12157	2	4058
146	23	3405
2168	9	4463
14142	20	3202
14143	5	1325
2169	8	934
2170	29	2680
16163	32	3427
2171	6	1310
4154	29	2548
147	7	1868
148	7	1080
8163	8	454
4155	6	1748
12158	19	2833
14144	24	1322
14145	19	1666
14146	9	1587
6141	30	2774
4156	1	4519
8164	23	3774
6142	30	2087
6143	31	518
149	7	1121
16164	24	2668
150	23	2490
151	23	228
2172	23	2169
6144	28	3239
2173	18	2248
6145	24	1151
18147	10	658
8165	6	2304
10145	23	559
2174	9	4607
14147	17	4435
2175	17	978
14148	16	4255
8166	9	2024
10146	29	2831
6146	27	1262
18148	2	3995
18149	22	3291
8167	29	2560
14149	17	1513
2176	10	4000
14150	11	1587
4157	10	4344
2177	20	4706
10147	27	3929
10148	29	1608
16165	2	246
14151	12	2365
12159	29	2391
14152	10	433
14153	6	669
16166	20	3773
8168	3	2017
14154	28	2337
12160	18	3648
6147	23	4722
16167	2	8
152	7	2836
153	8	2037
14155	21	1136
16168	6	3431
18150	3	472
18151	26	2944
10149	11	3926
12161	17	2064
6148	22	3397
10150	5	2776
14156	21	3447
12162	9	3312
10151	26	2689
2178	1	580
10152	3	800
10153	32	1085
8169	1	2744
8170	9	2727
8171	25	3788
18152	10	3905
14157	12	402
10154	22	4885
4158	26	1189
16169	23	639
18153	30	4747
12163	20	2464
154	7	1715
10155	3	2004
12164	28	4787
6149	13	2740
155	7	847
156	7	4566
10156	30	3356
18154	27	1508
4159	5	705
12165	6	765
10157	1	2593
8172	22	3464
18155	10	937
12166	4	2557
157	7	3600
16170	15	1086
12167	24	2336
10158	26	119
16171	9	249
8173	22	801
4160	26	4219
6150	9	4137
158	26	1221
10159	25	2411
16172	27	482
8174	28	2898
18156	13	4396
4161	20	3386
8175	10	194
18157	31	3623
159	23	1840
160	7	3892
12168	27	2674
16173	24	2288
18158	32	3732
161	31	3033
4162	5	3066
18159	21	301
14158	27	3390
4163	18	3509
6151	20	2698
14159	9	1080
10160	3	863
162	16	1491
14160	25	3625
18160	5	1644
18161	6	4782
8176	17	2850
14161	23	1099
14162	30	791
10161	1	2847
18162	16	4286
18163	18	774
2179	21	4109
4164	13	3732
4165	16	1744
14163	25	2148
16174	5	604
4166	22	3135
12169	4	4114
16175	23	1746
10162	28	219
16176	25	859
18164	17	260
163	4	4767
2180	1	3959
14164	1	4743
16177	22	1981
2181	9	4364
12170	16	2822
4167	8	3336
4168	21	48
16178	24	1256
6152	12	646
4169	29	352
12171	4	106
8177	3	4246
4170	21	4674
12172	16	3926
10163	11	1890
4171	31	4175
18165	4	4237
12173	8	3819
10164	20	1172
16179	26	3154
14165	21	2294
6153	9	1338
16180	23	1097
12174	30	3547
12175	17	2787
8178	23	2921
12176	3	4207
164	7	2925
4172	8	3779
165	22	3615
4173	2	2932
4174	27	630
10165	8	660
14166	31	2812
166	7	3320
167	23	4410
6154	14	3577
14167	20	2321
12177	16	2910
168	28	3795
8179	27	3531
18166	26	2549
16181	13	2594
10166	6	964
10167	32	4753
12178	2	4244
14168	23	2107
14169	3	389
12179	9	3323
2182	31	3080
169	7	2314
4175	2	1797
10168	14	3868
12180	30	2661
2183	9	811
2184	31	429
18167	14	2155
170	7	559
4176	2	3414
16182	21	375
6155	13	2999
2185	2	3215
18168	21	1801
14170	12	1326
4177	30	1059
10169	3	619
10170	11	3312
18169	3	4319
8180	6	978
16183	1	719
6156	20	931
2186	8	2723
2187	10	1013
18170	26	275
10171	15	1933
10172	31	2068
16184	22	893
14171	6	4158
2188	31	2475
10173	12	4066
171	18	1282
16185	13	1814
8181	18	3476
6157	30	3381
4178	19	4172
14172	26	1070
2189	20	2073
14173	16	3579
6158	29	3546
8182	3	383
4179	27	1530
12181	29	3899
16186	32	3907
18171	29	1668
16187	26	3956
172	8	4480
14174	23	4490
4180	14	2676
173	7	4879
4181	9	4950
6159	14	1648
18172	9	4516
10174	12	242
6160	16	2399
4182	30	606
18173	20	2291
174	7	2452
16188	14	1869
12182	28	4910
2190	30	2671
14175	23	1535
8183	31	4337
16189	6	2431
4183	14	614
4184	25	247
4185	10	4501
8184	18	3727
10175	2	4384
8185	29	4069
18174	9	662
8186	20	2577
16190	14	2401
6161	8	1347
16191	23	499
14176	31	2360
6162	19	95
12183	4	4593
4186	22	560
12184	8	3238
6163	26	343
16192	19	2673
10176	24	3025
175	31	753
14177	16	276
10177	11	531
14178	24	513
16193	4	3323
12185	13	3717
14179	9	1948
14180	28	3218
6164	1	3154
10178	2	3952
8187	3	1767
16194	9	4474
4187	16	3303
16195	28	1544
16196	9	3693
6165	29	1005
6166	26	3054
2191	23	2112
